rok,dziedzina,poczta,wojewodztwo,lng,lat
2009,grupa #08,Opole,opolskie,17.977,50.673
2009,grupa #10,Białystok,podlaskie,23.144,53.112
2009,grupa #04,Trzebnica,dolnośląskie,17.107,51.338
2009,grupa #04,Sanok,podkarpackie,22.206,49.555
2009,grupa #07,Łomianki,mazowieckie,20.865,52.348
2009,grupa #04,Miejsce Piastowe,podkarpackie,21.770,49.623
2009,grupa #10,Poznań,wielkopolskie,16.925,52.433
2009,grupa #07,Szczecin,zachodniopomorskie,14.590,53.469
2009,grupa #10,Jaworzno,,19.350,50.172
2009,grupa #01,Warszawa,mazowieckie,21.058,52.227
2009,grupa #10,Pabianice,łódzkie,19.358,51.657
2009,grupa #08,Wysoka,małopolskie,19.616,49.909
2009,grupa #07,Kłodawa,lubuskie,15.218,52.811
2009,grupa #10,Piekary Śląskie,śląskie,18.927,50.379
2009,grupa #01,Warszawa,mazowieckie,21.058,52.227
2009,grupa #06,Przeworsk,podkarpackie,22.494,50.059
2009,grupa #01,Żelechów,mazowieckie,21.864,51.798
2009,grupa #05,Żyrardów,mazowieckie,20.446,52.049
2009,grupa #08,Toruń,kujawsko-pomorskie,18.598,53.014
2009,grupa #02,Ciechanów,mazowieckie,20.620,52.881
2009,grupa #10,Warszawa,mazowieckie,21.180,52.190
2009,grupa #04,Bielsko-Biała,śląskie,19.058,49.822
2009,grupa #10,Warszawa,mazowieckie,21.003,52.238
2009,grupa #04,Gdynia,pomorskie,18.509,54.526
2009,grupa #04,Czaniec,śląskie,19.253,49.850
2009,grupa #10,Strzałkowo,wielkopolskie,17.808,52.320
2009,grupa #13,Krościenko Wyżne,podkarpackie,21.839,49.675
2009,grupa #07,Karniewo,mazowieckie,21.002,52.842
2009,grupa #10,Poznań,wielkopolskie,16.899,52.413
2009,grupa #15,Piekary Śląskie,śląskie,18.927,50.379
2009,grupa #10,Poznań,wielkopolskie,16.899,52.413
2009,grupa #07,Warszawa,mazowieckie,20.952,52.273
2009,grupa #04,Opole,opolskie,17.977,50.673
2009,grupa #07,Świdwin,zachodniopomorskie,15.776,53.776
2009,grupa #06,Świętoszówka,śląskie,18.894,49.804
2009,grupa #10,Płock,mazowieckie,19.707,52.546
2009,grupa #02,Orońsko,mazowieckie,20.954,51.310
2009,grupa #04,Radom,mazowieckie,21.147,51.403
2009,grupa #12,Toruń,kujawsko-pomorskie,18.598,53.014
2009,grupa #04,Przeworsk,podkarpackie,22.494,50.059
2009,grupa #10,Warszawa,mazowieckie,21.058,52.227
2009,grupa #10,Siemianowice Śląskie,śląskie,19.030,50.326
2009,grupa #03,Kraków,małopolskie,19.943,50.062
2009,grupa #02,Poznań,wielkopolskie,16.925,52.433
2009,grupa #06,Siemianowice Śl.,śląskie,19.030,50.326
2009,grupa #07,Zielonki k. Krakowa,małopolskie,19.926,50.133
2009,grupa #10,Jamno,zachodniopomorskie,16.168,54.245
2009,grupa #05,Warszawa,mazowieckie,21.180,52.190
2009,grupa #06,Biłgoraj,lubelskie,22.722,50.541
2009,grupa #04,Opole,opolskie,17.977,50.673
2009,grupa #06,Limanowa,małopolskie,20.422,49.706
2009,grupa #10,Gdańsk,pomorskie,18.611,54.387
2009,grupa #08,Rzeszów,podkarpackie,22.058,50.032
2009,grupa #10,Kraków,małopolskie,19.943,50.062
2009,grupa #03,Warszawa,mazowieckie,21.180,52.190
2009,grupa #06,Lublin,lubelskie,22.543,51.261
2009,grupa #02,Lubaczów,podkarpackie,23.139,50.156
2009,grupa #08,Kalwaria Zebrzydowska,małopolskie,19.665,49.875
2009,grupa #10,Gdańsk,pomorskie,18.611,54.387
2009,grupa #04,Katowice,śląskie,19.023,50.276
2009,grupa #10,Radom,mazowieckie,21.147,51.403
2009,grupa #10,Warszawa,mazowieckie,20.952,52.273
2009,grupa #02,Gliwice,śląskie,18.671,50.294
2009,grupa #08,Zawiercie,śląskie,19.417,50.488
2009,grupa #07,Warszawa,mazowieckie,20.952,52.273
2009,grupa #06,Żary,lubuskie,15.137,51.642
2009,grupa #04,Pruchnik,podkarpackie,22.510,49.897
2009,grupa #06,Barany,warmińsko-mazurskie,22.333,53.788
2009,grupa #06,Bulowice,małopolskie,19.291,49.876
2009,grupa #08,Nowy Targ,małopolskie,20.032,49.477
2009,grupa #07,Olsztyn,warmińsko-mazurskie,20.469,53.761
2009,grupa #07,Węgierska Górka,śląskie,19.133,49.596
2009,grupa #04,Katowice,śląskie,19.023,50.276
2009,grupa #06,Brzeziny Kolonia,śląskie,19.126,50.740
2009,grupa #03,Słupsk,pomorskie,17.028,54.464
2009,grupa #05,Oleszyce,podkarpackie,23.007,50.162
2009,grupa #01,Warszawa,mazowieckie,21.003,52.238
2009,grupa #06,Grudziądz,kujawsko-pomorskie,18.754,53.484
2009,grupa #10,Warszawa,mazowieckie,20.952,52.273
2009,grupa #07,Legionowo,mazowieckie,20.974,52.403
2009,grupa #06,Kobiernice,śląskie,19.206,49.847
2009,grupa #10,Kończyce Wielkie,śląskie,18.644,49.835
2009,grupa #02,Niemcz,kujawsko-pomorskie,18.035,53.192
2009,grupa #11,Rzeszów,podkarpackie,22.058,50.032
2009,grupa #03,Lututów,łódzkie,18.455,51.354
2009,grupa #06,Pyskowice,śląskie,18.635,50.396
2009,grupa #05,Warszawa,mazowieckie,20.952,52.273
2009,grupa #10,Katowice,śląskie,19.023,50.276
2009,grupa #10,Wrocław,dolnośląskie,16.917,51.124
2009,grupa #10,Pleszew,wielkopolskie,17.784,51.886
2009,grupa #04,Grabówka,podlaskie,23.258,53.126
2009,grupa #10,Kraków,małopolskie,19.943,50.062
2009,grupa #02,Rzeszów,podkarpackie,22.058,50.032
2009,grupa #01,Warszawa,mazowieckie,20.952,52.273
2009,grupa #01,Zalesie Górne,mazowieckie,21.038,51.994
2009,grupa #15,Sulejówek,mazowieckie,21.269,52.252
2009,grupa #10,Mszana Dolna,małopolskie,20.074,49.680
2009,grupa #10,Lubań Śląski,dolnośląskie,15.263,51.132
2009,grupa #10,Jastrzębie Zdrój,śląskie,18.643,49.940
2009,grupa #08,Mieszkowice,zachodniopomorskie,14.454,52.788
2009,grupa #03,Bolesławiec,dolnośląskie,15.566,51.266
2009,grupa #10,Sławno,zachodniopomorskie,16.691,54.354
2009,grupa #10,Koszalin,zachodniopomorskie,16.226,54.187
2009,grupa #06,Gdynia,pomorskie,18.509,54.526
2009,grupa #10,Mszana Dolna,małopolskie,20.074,49.680
2009,grupa #08,Zakopane,małopolskie,19.950,49.299
2009,grupa #10,Wieliczka,małopolskie,20.065,49.987
2009,grupa #08,Toruń,kujawsko-pomorskie,18.598,53.014
2009,grupa #06,Łódź,łódzkie,19.452,51.801
2009,grupa #10,Łowicz,łódzkie,19.945,52.107
2009,grupa #06,Włodowice,śląskie,19.459,50.559
2009,grupa #10,Lublin,lubelskie,22.543,51.261
2009,grupa #10,Zambrów,podlaskie,22.241,52.985
2009,grupa #10,Wodzisław Śląski,śląskie,18.472,50.003
2009,grupa #14,Krosno,podkarpackie,21.766,49.682
2009,grupa #10,Warszawa,mazowieckie,21.058,52.227
2009,grupa #12,Wydminy,warmińsko-mazurskie,22.065,53.955
2009,grupa #01,Polkowice,dolnośląskie,16.052,51.502
2009,grupa #06,Wałcz,zachodniopomorskie,16.475,53.273
2009,grupa #10,Oleśnica,dolnośląskie,17.390,51.213
2009,grupa #10,Stargard Szczeciński,zachodniopomorskie,15.033,53.375
2009,grupa #10,Oleśnica,dolnośląskie,17.390,51.213
2009,grupa #12,Truskolasy,śląskie,18.829,50.860
2009,grupa #10,Zakrzew,mazowieckie,21.030,51.450
2009,grupa #06,Zawiercie,śląskie,19.417,50.488
2009,grupa #10,Krzeszowice,małopolskie,19.634,50.153
2009,grupa #04,Ustronie Morskie,zachodniopomorskie,15.760,54.202
2009,grupa #02,Ciecierzyn,lubelskie,22.588,51.316
2009,grupa #02,Tychy,śląskie,19.020,50.122
2009,grupa #06,Książenice,śląskie,18.603,50.155
2009,grupa #02,Knurów,śląskie,18.644,50.212
2009,grupa #06,Szczecin,zachodniopomorskie,14.590,53.469
2009,grupa #10,Biała Podlaska,lubelskie,23.145,52.039
2009,grupa #04,Oława,dolnośląskie,17.292,50.946
2009,grupa #10,Warszawa,mazowieckie,21.003,52.238
2009,grupa #04,Warszawa,mazowieckie,20.952,52.273
2009,grupa #02,Kościan,wielkopolskie,16.681,52.095
2009,grupa #10,Tychy,śląskie,19.020,50.122
2009,grupa #04,Lublin,lubelskie,22.543,51.261
2009,grupa #01,Olsztyn,warmińsko-mazurskie,20.469,53.761
2009,grupa #04,Kielce,świętokrzyskie,20.639,50.842
2009,grupa #10,Białystok,podlaskie,23.144,53.112
2009,grupa #01,"Ksawerów, Wola Zaradzyńska",łódzkie,19.419,51.678
2009,grupa #10,Katowice,śląskie,19.023,50.276
2009,grupa #04,Warszawa,mazowieckie,20.952,52.273
2009,grupa #10,Zwoleń,mazowieckie,21.618,51.349
2009,grupa #04,Rzeszów,podkarpackie,22.058,50.032
2009,grupa #08,Piwniczna-Zdrój,małopolskie,20.695,49.439
2009,grupa #04,Tomaszów Maz.,łódzkie,20.009,51.531
2009,grupa #07,Warszawa,mazowieckie,21.058,52.227
2009,grupa #10,Rakowiec,pomorskie,19.022,53.727
2009,grupa #08,Bieździedza,podkarpackie,21.500,49.804
2009,grupa #06,Szczecin,zachodniopomorskie,14.590,53.469
2009,grupa #07,Poznań,wielkopolskie,16.925,52.433
2009,grupa #10,Krzeszowice,małopolskie,19.634,50.153
2009,grupa #06,Rzeczyce,śląskie,18.545,50.353
2009,grupa #08,Dobra,zachodniopomorskie,14.396,53.488
2009,grupa #04,Wrocław,dolnośląskie,17.029,51.103
2009,grupa #03,Toruń,kujawsko-pomorskie,18.598,53.014
2009,grupa #06,Łapy,podlaskie,22.884,52.991
2009,grupa #06,Zambrów,podlaskie,22.241,52.985
2009,grupa #05,Częstochowa,śląskie,19.120,50.812
2009,grupa #08,Dzierżoniów,dolnośląskie,16.677,50.754
2009,grupa #10,Pruszków,mazowieckie,20.823,52.158
2009,grupa #05,Kalisz,wielkopolskie,18.085,51.767
2009,grupa #04,Brzeźnica,małopolskie,19.632,49.950
2009,grupa #15,Gdańsk,pomorskie,18.611,54.387
2009,grupa #07,Dębowa Kłoda,lubelskie,23.078,51.587
2009,grupa #03,Warszawa,mazowieckie,21.058,52.227
2009,grupa #08,Oświęcim,małopolskie,19.210,50.034
2009,grupa #05,Legnica,dolnośląskie,16.155,51.207
2009,grupa #10,Wymysłów,małopolskie,20.075,50.337
2009,grupa #14,Ząbki,mazowieckie,21.108,52.287
2009,grupa #05,Toruń,kujawsko-pomorskie,18.598,53.014
2009,grupa #10,Zielona Góra,lubuskie,15.522,51.943
2009,grupa #02,Markuszowa,podkarpackie,21.699,49.862
2009,grupa #06,Oświęcim,małopolskie,19.210,50.034
2009,grupa #06,Police,zachodniopomorskie,14.559,53.510
2009,grupa #10,Babimost,lubuskie,15.725,52.132
2009,grupa #10,Białystok,podlaskie,23.144,53.112
2009,grupa #10,Białystok,podlaskie,23.144,53.112
2009,grupa #01,Kaniów,śląskie,19.066,49.905
2009,grupa #10,Harta,podkarpackie,22.204,49.859
2009,grupa #04,Białystok,podlaskie,23.144,53.112
2009,grupa #06,Wałbrzych,dolnośląskie,16.274,50.771
2009,grupa #06,Katowice,śląskie,19.023,50.276
2009,grupa #09,Wrocław,dolnośląskie,17.029,51.103
2009,grupa #05,Rzeszów,podkarpackie,22.058,50.032
2009,grupa #10,Szczecin,zachodniopomorskie,14.667,53.377
2009,grupa #08,Oświęcim,małopolskie,19.210,50.034
2009,grupa #10,Lublin,lubelskie,22.543,51.261
2009,grupa #07,Szczecin,zachodniopomorskie,14.590,53.469
2009,grupa #10,Warszawa,mazowieckie,21.180,52.190
2009,grupa #04,Bielsko-Biała,śląskie,19.058,49.822
2009,grupa #05,Zambrów,podlaskie,22.241,52.985
2009,grupa #08,Kołobrzeg,zachodniopomorskie,15.583,54.176
2009,grupa #06,Prudnik,opolskie,17.536,50.329
2009,grupa #10,Zielona Góra,lubuskie,15.522,51.943
2009,grupa #10,Warszawa,mazowieckie,21.180,52.190
2009,grupa #10,Bytom,śląskie,18.916,50.348
2009,grupa #04,Opole,opolskie,17.977,50.673
2009,grupa #10,Kraków,małopolskie,19.883,50.074
2009,grupa #03,Tarnawa Dolna,podkarpackie,22.238,49.421
2009,grupa #15,Gdynia,pomorskie,18.509,54.526
2009,grupa #07,Czernikowo,kujawsko-pomorskie,18.971,52.930
2009,grupa #01,Puławy,lubelskie,21.969,51.416
2009,grupa #04,Gryfice,zachodniopomorskie,15.200,53.917
2009,grupa #04,Biłgoraj,lubelskie,22.722,50.541
2009,grupa #08,Ostrów Wlkp.,wielkopolskie,17.807,51.655
2009,grupa #04,Warszawa,mazowieckie,21.180,52.190
2009,grupa #04,Zabrze,śląskie,18.786,50.325
2009,grupa #10,Szprotawa,lubuskie,15.588,51.566
2009,grupa #07,Siemiatycze,podlaskie,22.822,52.444
2009,grupa #04,Bydgoszcz,kujawsko-pomorskie,17.916,53.135
2009,grupa #06,Ełk,,22.361,53.846
2009,grupa #04,Bolesławiec,dolnośląskie,15.566,51.266
2009,grupa #14,Wilamowice,śląskie,19.157,49.921
2009,grupa #11,Szczecin,zachodniopomorskie,14.667,53.377
2009,grupa #06,Legnica,dolnośląskie,16.155,51.207
2009,grupa #10,Jelenia Góra,dolnośląskie,15.719,50.904
2009,grupa #01,Warszawa,mazowieckie,21.146,52.238
2009,grupa #02,Bydgoszcz,kujawsko-pomorskie,17.916,53.135
2009,grupa #01,Warszawa,mazowieckie,20.952,52.273
2009,grupa #11,Szczecin,zachodniopomorskie,14.590,53.469
2009,grupa #04,Ozimek,opolskie,18.237,50.699
2009,grupa #07,Rąbino,zachodniopomorskie,15.949,53.841
2009,grupa #07,Kraków,małopolskie,19.883,50.074
2009,grupa #10,Bystrzyca Kłodzka,dolnośląskie,16.643,50.299
2009,grupa #01,Warszawa,mazowieckie,21.146,52.238
2009,grupa #04,Strzelce Opolskie,opolskie,18.227,50.518
2009,grupa #05,Sławno,łódzkie,20.139,51.393
2009,grupa #10,Olsztyn,warmińsko-mazurskie,20.469,53.761
2009,grupa #07,Biłgoraj,lubelskie,22.722,50.541
2009,grupa #12,Białystok,podlaskie,23.144,53.112
2009,grupa #15,Gdańsk Orunia,pomorskie,18.642,54.315
2009,grupa #04,Biłgoraj,lubelskie,22.722,50.541
2009,grupa #10,Nowy Targ,małopolskie,20.032,49.477
2009,grupa #07,Piotrków Trybunalski,łódzkie,19.703,51.405
2009,grupa #08,Katowice,śląskie,19.023,50.276
2009,grupa #07,Bydgoszcz,kujawsko-pomorskie,17.916,53.135
2009,grupa #10,Kraków,małopolskie,19.883,50.074
2009,grupa #10,Siechnice,dolnośląskie,17.157,51.039
2009,grupa #10,Radom,mazowieckie,21.147,51.403
2009,grupa #01,Warszawa,mazowieckie,21.058,52.227
2009,grupa #08,Włocławek,kujawsko-pomorskie,19.068,52.648
2009,grupa #10,Bytom,śląskie,18.916,50.348
2009,grupa #06,Horyniec Zdrój,podkarpackie,23.348,50.199
2009,grupa #06,Rybnik,śląskie,18.599,50.154
2009,grupa #04,Ostrołęka,mazowieckie,21.559,53.088
2009,grupa #10,Marki,mazowieckie,21.104,52.321
2009,grupa #08,Świdnica,lubuskie,15.411,51.895
2009,grupa #05,Rzeszów,podkarpackie,22.058,50.032
2009,grupa #05,Żywiec,śląskie,19.182,49.691
2009,grupa #06,Siemianice,pomorskie,17.058,54.502
2009,grupa #08,Sochaczew,mazowieckie,20.295,52.263
2009,grupa #03,Katowice,śląskie,19.023,50.276
2009,grupa #07,Pionki,mazowieckie,21.450,51.476
2009,grupa #10,Zabrze,śląskie,18.786,50.325
2009,grupa #07,Szczecin,zachodniopomorskie,14.590,53.469
2009,grupa #10,Rzeszów,podkarpackie,22.058,50.032
2009,grupa #04,Białystok,podlaskie,23.144,53.112
2009,grupa #04,Bytom,śląskie,18.916,50.348
2009,grupa #04,Sanok,podkarpackie,22.206,49.555
2009,grupa #03,Oświęcim,małopolskie,19.210,50.034
2009,grupa #07,Polkowice,dolnośląskie,16.052,51.502
2009,grupa #07,Lublin,lubelskie,22.543,51.261
2009,grupa #10,Warszawa,mazowieckie,21.058,52.227
2009,grupa #04,Chojnice,pomorskie,17.557,53.694
2009,grupa #10,Warszawa,mazowieckie,20.952,52.273
2009,grupa #10,Poznań,wielkopolskie,16.925,52.433
2009,grupa #03,Kraków,małopolskie,19.943,50.062
2009,grupa #04,Pawłowice,śląskie,18.674,49.965
2009,grupa #04,Bytom,śląskie,18.916,50.348
2009,grupa #15,Bytom,śląskie,18.916,50.348
2009,grupa #06,Lututów,łódzkie,18.455,51.354
2009,grupa #10,Kraków,małopolskie,19.883,50.074
2009,grupa #08,Skarżysko-Kamienna,świętokrzyskie,20.875,51.112
2009,grupa #06,Knurów,śląskie,18.644,50.212
2009,grupa #06,Kielce,świętokrzyskie,20.639,50.842
2009,grupa #04,Sękowa,małopolskie,21.228,49.604
2009,grupa #10,Wasilków,podlaskie,23.208,53.199
2009,grupa #10,Kolbudy,pomorskie,18.463,54.257
2009,grupa #06,Janów Podlaski,lubelskie,23.233,52.191
2009,grupa #05,Rzeszów,podkarpackie,22.058,50.032
2009,grupa #10,Lublin,lubelskie,22.543,51.261
2009,grupa #03,Gdańsk,pomorskie,18.611,54.387
2009,grupa #10,Wesoła k. Warszawy,mazowieckie,21.225,52.233
2009,grupa #06,Szczecin,zachodniopomorskie,14.590,53.469
2009,grupa #13,Łódź,łódzkie,19.456,51.759
2009,grupa #10,Toruń,kujawsko-pomorskie,18.598,53.014
2009,grupa #05,Kościerzyna,pomorskie,17.981,54.122
2009,grupa #07,Łuków,lubelskie,22.383,51.927
2009,grupa #01,Lutomiersk,łódzkie,19.182,51.779
2009,grupa #04,Gdynia,pomorskie,18.509,54.526
2009,grupa #06,Zarszyn,podkarpackie,22.001,49.575
2009,grupa #10,Gródek,podlaskie,23.719,53.119
2009,grupa #10,Łódź,łódzkie,19.456,51.759
2009,grupa #08,Zagórz,podkarpackie,22.273,49.494
2009,grupa #02,Bydgoszcz,kujawsko-pomorskie,17.916,53.135
2009,grupa #06,Leszno,wielkopolskie,16.594,51.842
2009,grupa #07,Gorzów Wlkp.,lubuskie,15.237,52.733
2009,grupa #02,Przysucha,mazowieckie,20.642,51.346
2009,grupa #07,Białystok,podlaskie,23.144,53.112
2009,grupa #10,Jaworzno,,19.350,50.172
2009,grupa #08,Szczecin,zachodniopomorskie,14.667,53.377
2009,grupa #04,Bystrzyca Kłodzka,dolnośląskie,16.643,50.299
2009,grupa #13,Gdynia,pomorskie,18.509,54.526
2009,grupa #12,Włocławek,kujawsko-pomorskie,19.068,52.648
2009,grupa #07,Pionki,mazowieckie,21.450,51.476
2009,grupa #04,Radom,mazowieckie,21.147,51.403
2009,grupa #15,Przywidz,pomorskie,18.325,54.211
2009,grupa #14,Bydgoszcz,kujawsko-pomorskie,17.916,53.135
2009,grupa #10,Koszalin,zachodniopomorskie,16.226,54.187
2009,grupa #06,Białystok,podlaskie,23.144,53.112
2009,grupa #04,Pilica,śląskie,19.683,50.487
2009,grupa #10,Poznań,wielkopolskie,16.925,52.433
2009,grupa #02,Skierniewice,łódzkie,20.158,51.955
2009,grupa #04,Brzesko,małopolskie,20.603,49.965
2009,grupa #10,Warszawa,mazowieckie,20.952,52.273
2009,grupa #15,Gdańsk,pomorskie,18.611,54.387
2009,grupa #03,Nisko,podkarpackie,22.130,50.494
2009,grupa #06,Łomża,podlaskie,22.059,53.178
2009,grupa #04,Racula,lubuskie,15.566,51.915
2009,grupa #02,Lubin,dolnośląskie,16.194,51.404
2009,grupa #02,Białystok,podlaskie,23.144,53.112
2009,grupa #10,Gdynia,pomorskie,18.509,54.526
2009,grupa #01,Warszawa,mazowieckie,21.058,52.227
2009,grupa #10,Kielce,świętokrzyskie,20.639,50.842
2009,grupa #07,Sanok,podkarpackie,22.206,49.555
2009,grupa #04,Ustronie Morskie,zachodniopomorskie,15.760,54.202
2009,grupa #10,Koszalin,zachodniopomorskie,16.226,54.187
2009,grupa #11,Radom,mazowieckie,21.147,51.403
2009,grupa #04,Stalowa Wola,podkarpackie,22.054,50.583
2009,grupa #06,Niedrzwica Duża,lubelskie,22.387,51.109
2009,grupa #02,Niedrzwica Duża,lubelskie,22.387,51.109
2009,grupa #02,Bydgoszcz,kujawsko-pomorskie,17.916,53.135
2009,grupa #10,Koszalin,zachodniopomorskie,16.226,54.187
2009,grupa #02,Brzeziny,łódzkie,19.708,51.787
2009,grupa #03,Pilica,śląskie,19.683,50.487
2009,grupa #15,Gdańsk,pomorskie,18.611,54.387
2009,grupa #06,Trzebnica,dolnośląskie,17.107,51.338
2009,grupa #04,Warszawa,mazowieckie,21.180,52.190
2009,grupa #08,Łódź,łódzkie,19.456,51.759
2009,grupa #10,Toruń,kujawsko-pomorskie,18.598,53.014
2009,grupa #10,Zduńska Wola,łódzkie,18.939,51.599
2009,grupa #04,Gostycyn,kujawsko-pomorskie,17.793,53.485
2009,grupa #06,Łódź,łódzkie,19.452,51.801
2009,grupa #10,Poznań,wielkopolskie,16.899,52.413
2009,grupa #15,Nadarzyn-Wolica 126,,19.145,51.919
2009,grupa #10,Poznań,wielkopolskie,16.899,52.413
2009,grupa #05,Grabów nad Pilicą,mazowieckie,21.235,51.730
2009,grupa #10,Smyków,świętokrzyskie,20.393,51.064
2009,grupa #06,Giżycko,warmińsko-mazurskie,21.767,54.036
2009,grupa #10,Poznań,wielkopolskie,16.899,52.413
2009,grupa #06,Ełk,,22.361,53.846
2009,grupa #03,Pińczów,świętokrzyskie,20.548,50.504
2009,grupa #08,Rąbień,łódzkie,19.262,51.820
2009,grupa #07,Goleniów,zachodniopomorskie,14.828,53.564
2009,grupa #04,Włocławek,kujawsko-pomorskie,19.068,52.648
2009,grupa #10,Suchy Las,wielkopolskie,16.840,52.513
2009,grupa #14,Krosno,podkarpackie,21.766,49.682
2009,grupa #10,Chorzów,śląskie,18.955,50.297
2009,grupa #04,Rzeszów,podkarpackie,22.058,50.032
2009,grupa #07,Jaworzno,,19.350,50.172
2009,grupa #10,Wrocław,dolnośląskie,17.029,51.103
2009,grupa #04,Wieluń,łódzkie,18.569,51.219
2009,grupa #04,Lublin,lubelskie,22.543,51.261
2009,grupa #07,Wągrowiec,wielkopolskie,17.197,52.809
2009,grupa #06,Ełk,,22.361,53.846
2009,grupa #04,Katowice,śląskie,19.023,50.276
2009,grupa #07,Kodeń,lubelskie,23.593,51.925
2009,grupa #03,Opole,opolskie,17.977,50.673
2009,grupa #10,Kraków,małopolskie,19.943,50.062
2009,grupa #02,Przysucha,mazowieckie,20.642,51.346
2009,grupa #07,Szczecin,zachodniopomorskie,14.553,53.429
2009,grupa #10,Zbrosławice,śląskie,18.708,50.407
2009,grupa #10,Świętochłowice,śląskie,18.917,50.296
2009,grupa #05,Warszawa,mazowieckie,20.952,52.273
2009,grupa #04,Warszawa,mazowieckie,21.180,52.190
2009,grupa #10,Poznań,wielkopolskie,16.899,52.413
2009,grupa #13,Kęty,małopolskie,19.221,49.878
2009,grupa #15,Gdańsk,pomorskie,18.611,54.387
2009,grupa #04,Łańcut,podkarpackie,22.257,50.078
2009,grupa #10,Warszawa,mazowieckie,20.952,52.273
2009,grupa #04,Kęty,małopolskie,19.221,49.878
2009,grupa #05,Gliwice,śląskie,18.671,50.294
2009,grupa #10,Katowice,śląskie,19.023,50.276
2009,grupa #06,Kłobuck,śląskie,18.957,50.903
2009,grupa #10,Kraków,małopolskie,19.883,50.074
2009,grupa #07,Opole,opolskie,17.977,50.673
2009,grupa #07,Wojaszówka,podkarpackie,21.711,49.777
2009,grupa #10,Białystok,podlaskie,23.144,53.112
2009,grupa #15,Bolszewo,pomorskie,18.176,54.617
2009,grupa #04,Warszawa,mazowieckie,21.180,52.190
2009,grupa #01,Piastów,mazowieckie,20.840,52.185
2009,grupa #10,Gdańsk,pomorskie,18.611,54.387
2009,grupa #10,Katowice,śląskie,19.023,50.276
2009,grupa #07,Gorzów Wlkp.,lubuskie,15.237,52.733
2009,grupa #03,Kowala,mazowieckie,21.110,51.314
2009,grupa #04,Warszawa,mazowieckie,21.180,52.190
2009,grupa #05,Gostyń,wielkopolskie,17.012,51.879
2009,grupa #05,Łódź,łódzkie,19.472,51.772
2009,grupa #08,Tczew,pomorskie,18.759,54.074
2009,grupa #10,Kolbudy,pomorskie,18.463,54.257
2009,grupa #08,Malbork,pomorskie,19.038,54.036
2009,grupa #10,Białystok,podlaskie,23.144,53.112
2009,grupa #04,Rzeszów,podkarpackie,22.058,50.032
2009,grupa #10,Rybnik,śląskie,18.599,50.154
2009,grupa #10,Kraków,małopolskie,19.943,50.062
2009,grupa #04,Oława,dolnośląskie,17.292,50.946
2009,grupa #04,Łódź,łódzkie,19.456,51.759
2009,grupa #06,Ełk,,22.361,53.846
2009,grupa #10,Szczecin,zachodniopomorskie,14.667,53.377
2009,grupa #10,Warszawa,mazowieckie,21.180,52.190
2009,grupa #06,Dąbrowa Górnicza,śląskie,19.195,50.322
2009,grupa #06,Husów,podkarpackie,22.282,49.958
2009,grupa #08,Klucze,małopolskie,19.600,50.373
2009,grupa #04,Konstancin-Jeziorna,mazowieckie,21.107,52.081
